# csv 용량이 커서 일부분만 올렸습니다.
# 고객 데이터 전처리 및 eda 이후 보험 상품 변수 추가한 데이터입니다.
	individual_id	curr_ann_amt	days_tenure	cust_orig_date	date_of_birth	income	has_children	length_of_residence	home_market_value	age_in_years	home_owner	college_degree	good_credit	city	county	cust_orig_year	cust_orig_month	churn	tenure_years	age_at_orig	premium_to_income	policy_proxy_v2	strategy_type_final
115	221301335502.0	801.650555	6291.0	2005-09-11	1969-07-26	125000.0	0	5.0	100000 - 124999	53	1.0	0.0	1.0	Fort Worth	Tarrant	2005	2005-09	0	17.22381930184810	36.0	0.0064132044400000000	Universal Life	혼합형
116	221301755111.0	1073.79406	6291.0	2005-09-11	1966-02-24	32500.0	0	5.0	75000 - 99999	57	1.0	0.0	1.0	Dallas	Dallas	2005	2005-09	0	17.22381930184810	39.0	0.03303981723076920	Universal Life	혼합형
117	221300982184.0	636.978773	4863.0	2009-08-09	1971-09-26	87500.0	1	2.0	100000 - 124999	51	1.0	1.0	1.0	Red Oak	Ellis	2009	2009-08	0	13.314168377823400	37.0	0.007279757405714290	Universal Life	혼합형
118	221300379147.0	1215.460219	6291.0	2005-09-11	1959-10-29	80372.176	0	15.0	225000 - 249999	63	0.0	0.0	0.0	Dallas	Dallas	2005	2005-09	0	17.22381930184810	45.0	0.01512289799146410	Universal Life	혼합형
119	221300452510.0	588.439353	3375.0	2013-09-05	1990-10-20	70000.0	1	2.0	125000 - 149999	32	0.0	0.0	1.0	Wylie	Collin	2013	2013-09	0	9.240246406570840	22.0	0.00840627647142857	Universal Life	혼합형
120	221302976128.0	877.229215	6291.0	2005-09-11	1954-03-29	125000.0	0	8.0	100000 - 124999	69	1.0	1.0	1.0	Plano	Collin	2005	2005-09	0	17.22381930184810	51.0	0.00701783372	Universal Life	안정형
121	221301476051.0	1240.819759	6291.0	2005-09-11	1971-05-26	80372.176	1	12.0	200000 - 224999	51	1.0	0.0	1.0	Richardson	Dallas	2005	2005-09	0	17.22381930184810	34.0	0.015438424349740100	Universal Life	공격형
122	221301145900.0	1022.496185	6291.0	2005-09-11	1979-05-24	125000.0	0	5.0	100000 - 124999	43	1.0	0.0	1.0	Dallas	Dallas	2005	2005-09	0	17.22381930184810	26.0	0.00817996948	Universal Life	혼합형
123	221301589962.0	1391.121251	6291.0	2005-09-11	1962-10-27	225000.0	1	6.0	200000 - 224999	60	1.0	0.0	1.0	Fort Worth	Tarrant	2005	2005-09	0	17.22381930184810	42.0	0.006182761115555560	Universal Life	혼합형
124	221302871186.0	873.201098	3798.0	2012-07-09	1975-04-25	70000.0	1	4.0	225000 - 249999	48	1.0	1.0	1.0	Frisco	Collin	2012	2012-07	0	10.39835728952770	37.0	0.0124743014	Universal Life	혼합형
125	221301026547.0	719.200998	2061.0	2017-04-11	1967-05-27	87500.0	0	13.0	125000 - 149999	55	1.0	0.0	1.0	Weatherford	Parker	2017	2017-04	0	5.642710472279260	49.0	0.008219439977142860	Universal Life	혼합형
126	221301088887.0	1018.901958	124.0	2022-07-31	1970-12-26	70000.0	1	10.0	125000 - 149999	52	1.0	1.0	1.0	Mckinney	Collin	2022	2022-07	1	0.3394934976043810	51.0	0.014555742257142900	Universal Life	혼합형
127	221303029945.0	809.158415	3393.0	2013-08-18	1978-06-23	22500.0	0	0.0	Unknown	44	0.0	0.0	1.0	Cedar Hill	Dallas	2013	2013-08	0	9.289527720739220	35.0	0.03596259622222220	Universal Life	공격형
128	221301415284.0	947.112509	4332.0	2011-01-22	1965-06-26	70000.0	0	13.0	175000 - 199999	57	1.0	1.0	1.0	Flower Mound	Denton	2011	2011-01	0	11.860369609856300	45.0	0.013530178700000000	Universal Life	혼합형
129	221303288177.0	411.857965	2111.0	2017-02-20	1966-06-26	87500.0	0	0.0	Unknown	56	0.0	1.0	1.0	Keller	Tarrant	2017	2017-02	1	5.779603011635870	50.0	0.004706948171428570	Universal Life	혼합형
130	221300246978.0	729.06764	2782.0	2015-04-21	1954-03-29	87500.0	0	15.0	100000 - 124999	69	1.0	1.0	1.0	Denton	Denton	2015	2015-04	0	7.616700889801510	61.0	0.0083322016	Universal Life	안정형
131	221300172169.0	1090.521828	306.0	2022-01-30	1963-01-26	52500.0	1	2.0	75000 - 99999	60	1.0	0.0	1.0	Desoto	Dallas	2022	2022-01	1	0.837782340862423	59.0	0.02077184434285710	Universal Life	혼합형
132	221300013630.0	1055.587727	6291.0	2005-09-11	1947-01-30	70000.0	1	15.0	125000 - 149999	76	0.0	0.0	1.0	Fort Worth	Tarrant	2005	2005-09	0	17.22381930184810	58.0	0.015079824671428600	Universal Life	혼합형
133	221301773915.0	834.591404	6291.0	2005-09-11	1916-09-08	70000.0	0	15.0	75000 - 99999	106	1.0	0.0	1.0	Garland	Dallas	2005	2005-09	0	17.22381930184810	89.0	0.011922734342857100	Universal Life	혼합형
134	221301617640.0	543.94259	4916.0	2009-06-17	1960-02-27	87500.0	0	15.0	50000 - 74999	63	1.0	0.0	1.0	Euless	Tarrant	2009	2009-06	0	13.45927446954140	49.0	0.006216486742857140	Universal Life	혼합형
135	221301215613.0	1283.5561	6291.0	2005-09-11	1959-10-29	27500.0	0	15.0	25000 - 49999	63	1.0	0.0	1.0	Grand Prairie	Dallas	2005	2005-09	0	17.22381930184810	45.0	0.04667476727272730	Annuity	공격형
136	221302426381.0	1346.155197	6291.0	2005-09-11	1946-03-31	37500.0	1	2.0	75000 - 99999	77	1.0	0.0	1.0	Dallas	Dallas	2005	2005-09	0	17.22381930184810	59.0	0.03589747192	Universal Life	혼합형
137	221301228737.0	956.601415	5985.0	2006-07-14	1975-03-25	37500.0	0	0.0	Unknown	48	0.0	1.0	0.0	Ennis	Ellis	2006	2006-07	0	16.386036960985600	31.0	0.025509371066666700	Universal Life	공격형
138	221301732500.0	832.92463	274.0	2022-03-03	1967-07-28	37500.0	0	11.0	50000 - 74999	55	1.0	1.0	1.0	Dallas	Dallas	2022	2022-03	0	0.7501711156741960	54.0	0.022211323466666700	Universal Life	혼합형
139	221302498491.0	644.16314	6291.0	2005-09-11	1951-01-29	70000.0	0	6.0	100000 - 124999	72	1.0	0.0	1.0	Allen	Collin	2005	2005-09	0	17.22381930184810	54.0	0.009202330571428570	Universal Life	안정형
140	221301821715.0	1006.213979	2262.0	2016-09-22	1974-01-22	125000.0	1	10.0	100000 - 124999	49	1.0	1.0	1.0	Grand Prairie	Dallas	2016	2016-09	0	6.193018480492810	42.0	0.008049711832	Universal Life	혼합형
141	221302363050.0	940.872282	1046.0	2020-01-21	1976-05-24	47500.0	0	15.0	50000 - 74999	46	1.0	1.0	1.0	Fort Worth	Tarrant	2020	2020-01	0	2.863791923340180	43.0	0.019807837515789500	Universal Life	혼합형
142	221300102259.0	739.648754	3448.0	2013-06-24	1986-02-19	70000.0	0	14.0	50000 - 74999	37	1.0	1.0	1.0	Fort Worth	Tarrant	2013	2013-06	0	9.440109514031490	27.0	0.010566410771428600	Universal Life	혼합형
143	221300103442.0	758.295951	4027.0	2011-11-23	1992-01-19	80372.176	0	0.0	50000 - 74999	31	1.0	0.0	1.0	Dallas	Dallas	2011	2011-11	0	11.025325119781000	19.0	0.009434806779400870	Universal Life	혼합형
144	221303161113.0	951.219428	1349.0	2019-03-24	1986-07-22	80372.176	1	6.801	75000 - 99999	36	0.0	0.0	0.0	Grand Prairie	Dallas	2019	2019-03	0	3.693360711841210	32.0	0.011835183210667300	Universal Life	혼합형
145	221300162057.0	1058.853206	2471.0	2016-02-26	1959-11-29	225000.0	0	10.0	150000 - 174999	63	1.0	0.0	1.0	The Colony	Denton	2016	2016-02	0	6.765229295003420	56.0	0.004706014248888890	Universal Life	안정형
146	221300842557.0	1115.828821	191.0	2022-05-25	1952-09-30	125000.0	0	15.0	125000 - 149999	70	1.0	0.0	1.0	Plano	Collin	2022	2022-05	0	0.5229295003422310	69.0	0.008926630568	Universal Life	안정형
147	221300690519.0	639.312667	738.0	2020-11-24	1991-07-22	57500.0	1	8.0	75000 - 99999	31	1.0	0.0	1.0	Denton	Denton	2020	2020-11	0	2.020533880903490	29.0	0.011118481165217400	Universal Life	혼합형
148	221301684436.0	939.449541	1878.0	2017-10-11	1970-09-25	87500.0	1	1.0	250000 - 274999	52	1.0	0.0	1.0	Midlothian	Ellis	2017	2017-10	0	5.1416837782340900	47.0	0.010736566182857100	Universal Life	혼합형
149	221303267953.0	943.067234	1879.0	2017-10-10	1953-07-30	17500.0	0	12.0	75000 - 99999	69	1.0	1.0	1.0	Dallas	Dallas	2017	2017-10	0	5.144421629021220	64.0	0.05388955622857140	Universal Life	혼합형
150	221301582422.0	824.605511	131.0	2022-07-24	1969-02-23	37500.0	1	15.0	50000 - 74999	54	1.0	1.0	1.0	Dallas	Dallas	2022	2022-07	1	0.3586584531143050	53.0	0.021989480293333300	Universal Life	혼합형
151	221302212196.0	306.821081	3850.0	2012-05-18	1988-10-21	87500.0	1	2.0	75000 - 99999	34	1.0	0.0	1.0	Fort Worth	Tarrant	2012	2012-05	0	10.54072553045860	23.0	0.00350652664	Universal Life	혼합형
152	221302939260.0	1050.576185	5362.0	2008-03-28	1972-05-25	70000.0	0	5.0	75000 - 99999	50	1.0	1.0	1.0	Arlington	Tarrant	2008	2008-03	0	14.680355920602300	35.0	0.015008231214285700	Universal Life	공격형
153	221300348907.0	944.002172	2020.0	2017-05-22	1995-10-20	37500.0	0	15.0	25000 - 49999	27	1.0	0.0	1.0	Fort Worth	Tarrant	2017	2017-05	0	5.530458590006850	21.0	0.025173391253333300	Universal Life	공격형
154	221303209189.0	844.582704	234.0	2022-04-12	1972-12-25	125000.0	0	2.0	200000 - 224999	50	1.0	1.0	0.0	Coppell	Dallas	2022	2022-04	0	0.6406570841889120	49.0	0.006756661632000000	Universal Life	혼합형
155	221303046228.0	967.841726	6289.0	2005-09-13	1955-10-30	70000.0	1	6.0	100000 - 124999	67	1.0	1.0	1.0	Frisco	Denton	2005	2005-09	0	17.218343600273800	49.0	0.013826310371428600	Universal Life	혼합형
156	221301244880.0	1320.283914	470.0	2021-08-19	1940-09-02	87500.0	1	12.0	150000 - 174999	82	1.0	1.0	1.0	Richardson	Dallas	2021	2021-08	0	1.2867898699520900	80.0	0.015088959017142900	Universal Life	혼합형
157	221303039953.0	464.397559	6277.0	2005-09-25	1970-08-25	12500.0	1	15.0	25000 - 49999	52	1.0	1.0	0.0	Fort Worth	Tarrant	2005	2005-09	0	17.1854893908282	35.0	0.03715180472	Universal Life	공격형
158	221300208384.0	736.466746	1212.0	2019-08-08	1982-11-22	187500.0	0	1.0	275000 - 299999	40	0.0	0.0	1.0	Weatherford	Parker	2019	2019-08	0	3.3182751540041100	36.0	0.003927822645333330	Universal Life	혼합형
159	221302348203.0	1138.020525	2052.0	2017-04-20	1967-07-28	87500.0	0	15.0	50000 - 74999	55	1.0	0.0	1.0	Fort Worth	Tarrant	2017	2017-04	0	5.618069815195070	49.0	0.013005948857142900	Universal Life	혼합형
160	221301280879.0	1680.879057	88.0	2022-09-05	1980-12-23	62500.0	1	9.0	50000 - 74999	42	1.0	1.0	1.0	Grand Prairie	Dallas	2022	2022-09	0	0.24093086926762500	41.0	0.026894064912000000	Universal Life	혼합형
161	221301770046.0	699.973427	2894.0	2014-12-30	1965-05-26	125000.0	1	2.0	50000 - 74999	57	1.0	1.0	1.0	Mesquite	Dallas	2014	2014-12	0	7.923340177960300	49.0	0.005599787416	Universal Life	혼합형
162	221302868435.0	1000.505621	6109.0	2006-03-12	1971-07-27	70000.0	1	8.0	50000 - 74999	51	1.0	1.0	1.0	Arlington	Tarrant	2006	2006-03	0	16.725530458590000	34.0	0.014292937442857100	Universal Life	혼합형
163	221303090023.0	369.069094	3919.0	2012-03-10	1983-07-24	52500.0	0	5.0	75000 - 99999	39	1.0	0.0	1.0	Dallas	Dallas	2012	2012-03	0	10.729637234770700	28.0	0.007029887504761910	Universal Life	혼합형
164	221302949911.0	151.528826	69.0	2022-09-24	1986-01-19	80372.176	0	3.0	150000 - 174999	37	1.0	0.0	1.0	Sanger	Denton	2022	2022-09	0	0.188911704312115	36.0	0.0018853393492792800	Universal Life	혼합형
165	221300661068.0	1153.338574	1204.0	2019-08-16	1967-07-07	12500.0	0	15.0	50000 - 74999	55	1.0	0.0	1.0	Fort Worth	Tarrant	2019	2019-08	0	3.29637234770705	52.0	0.09226708592	Universal Life	혼합형
166	221302963039.0	1058.817506	5501.0	2007-11-10	1974-11-24	125000.0	1	13.0	100000 - 124999	48	1.0	0.0	1.0	Grand Prairie	Dallas	2007	2007-11	1	15.06091718001370	32.0	0.008470540048	Universal Life	혼합형
167	221302247176.0	734.401208	5896.0	2006-10-11	1972-09-25	87500.0	1	0.0	Unknown	50	0.0	0.0	1.0	Aubrey	Denton	2006	2006-10	0	16.142368240930900	34.0	0.008393156662857140	Universal Life	혼합형
168	221301048015.0	1174.176952	275.0	2022-03-02	1929-09-04	70000.0	0	15.0	125000 - 149999	93	1.0	0.0	1.0	Mesquite	Dallas	2022	2022-03	0	0.7529089664613280	92.0	0.016773956457142900	Universal Life	혼합형
169	221301514686.0	1031.519254	1412.0	2019-01-20	1992-02-19	250000.0	0	2.0	150000 - 174999	31	1.0	0.0	1.0	Plano	Collin	2019	2019-01	1	3.865845311430530	26.0	0.0041260770160000000	Universal Life	혼합형
170	221301177409.0	1178.213717	5239.0	2008-07-29	1973-02-22	70000.0	1	2.0	125000 - 149999	50	1.0	1.0	1.0	Dallas	Dallas	2008	2008-07	0	14.343600273785100	35.0	0.01683162452857140	Universal Life	공격형
171	221300285957.0	531.298925	77.0	2022-09-16	1983-10-23	47500.0	1	2.0	125000 - 149999	39	0.0	1.0	0.0	Burleson	Johnson	2022	2022-09	1	0.2108145106091720	38.0	0.01118524052631580	Universal Life	혼합형
172	221300209649.0	395.505205	2734.0	2015-06-08	1986-04-21	70000.0	1	3.0	100000 - 124999	37	1.0	0.0	1.0	Wylie	Collin	2015	2015-06	0	7.485284052019170	29.0	0.005650074357142860	Universal Life	혼합형
173	221301000538.0	579.736818	2940.0	2014-11-14	1990-05-20	37500.0	1	3.0	150000 - 174999	32	0.0	0.0	1.0	Mesquite	Dallas	2014	2014-11	0	8.049281314168380	24.0	0.01545964848	Universal Life	공격형
174	221300747388.0	1095.348842	1505.0	2018-10-19	1963-10-28	57500.0	0	1.0	100000 - 124999	59	1.0	0.0	1.0	Duncanville	Dallas	2018	2018-10	0	4.120465434633810	54.0	0.01904954507826090	Universal Life	혼합형
175	221302280612.0	980.063286	3096.0	2014-06-11	1995-01-18	125000.0	1	15.0	75000 - 99999	28	1.0	0.0	1.0	Fort Worth	Tarrant	2014	2014-06	0	8.476386036960990	19.0	0.007840506288	Universal Life	혼합형
176	221302908313.0	1146.189453	3538.0	2013-03-26	1972-09-25	42500.0	0	6.0	75000 - 99999	50	1.0	0.0	1.0	Fort Worth	Tarrant	2013	2013-03	0	9.686516084873380	40.0	0.0269691636	Universal Life	혼합형
177	221302116359.0	1366.633437	1956.0	2017-07-25	1969-04-25	125000.0	0	15.0	50000 - 74999	54	1.0	0.0	1.0	Crowley	Tarrant	2017	2017-07	0	5.3552361396303900	48.0	0.010933067496	Universal Life	혼합형
178	221301980527.0	993.000998	6291.0	2005-09-11	1968-12-26	250000.0	1	5.0	200000 - 224999	54	1.0	1.0	1.0	Allen	Collin	2005	2005-09	0	17.22381930184810	36.0	0.0039720039920000000	Universal Life	혼합형
179	221303231062.0	879.286139	2778.0	2015-04-25	1966-12-27	87500.0	0	14.0	75000 - 99999	56	1.0	1.0	1.0	Richardson	Dallas	2015	2015-04	0	7.605749486652980	48.0	0.010048984445714300	Universal Life	혼합형
180	221302746904.0	1109.607074	80.0	2022-09-13	1967-07-07	42500.0	0	1.0	50000 - 74999	55	1.0	0.0	1.0	Dallas	Dallas	2022	2022-09	1	0.2190280629705680	55.0	0.02610840174117650	Universal Life	혼합형
181	221300487417.0	986.619802	1204.0	2019-08-16	1967-07-07	52500.0	1	5.0	75000 - 99999	55	1.0	1.0	1.0	Rockwall	Rockwall	2019	2019-08	0	3.29637234770705	52.0	0.018792758133333300	Universal Life	혼합형
182	221301458388.0	909.664497	1899.0	2017-09-20	1984-03-22	62500.0	1	12.0	25000 - 49999	39	1.0	0.0	1.0	Dallas	Dallas	2017	2017-09	0	5.19917864476386	33.0	0.014554631952	Universal Life	공격형
183	221302092097.0	713.902766	3233.0	2014-01-25	1979-09-24	125000.0	1	7.0	175000 - 199999	43	1.0	1.0	1.0	Rowlett	Dallas	2014	2014-01	0	8.851471594798080	34.0	0.0057112221280000000	Universal Life	혼합형
184	221301781066.0	853.730112	5190.0	2008-09-16	1988-04-21	57500.0	1	4.0	175000 - 199999	35	0.0	0.0	1.0	Frisco	Denton	2008	2008-09	0	14.209445585215600	20.0	0.01484748020869570	Universal Life	공격형
185	221301462442.0	1290.323429	1952.0	2017-07-29	1969-05-25	70000.0	1	9.0	200000 - 224999	53	1.0	1.0	1.0	Plano	Collin	2017	2017-07	0	5.344284736481860	48.0	0.018433191842857100	Universal Life	혼합형
186	221300852526.0	851.298275	2484.0	2016-02-13	1977-10-23	70000.0	1	6.0	125000 - 149999	45	1.0	0.0	1.0	Red Oak	Ellis	2016	2016-02	0	6.80082135523614	38.0	0.01216140392857140	Universal Life	혼합형
187	221300871827.0	494.344658	3222.0	2014-02-05	1960-11-28	27500.0	0	3.0	200000 - 224999	62	1.0	1.0	1.0	Mckinney	Collin	2014	2014-02	0	8.821355236139630	53.0	0.01797616938181820	Universal Life	혼합형
188	221301282831.0	502.853588	3099.0	2014-06-08	1983-10-23	62500.0	0	15.0	50000 - 74999	39	1.0	0.0	1.0	Dallas	Dallas	2014	2014-06	0	8.484599589322380	30.0	0.008045657408	Universal Life	혼합형
189	221301734519.0	1236.632049	2008.0	2017-06-03	1967-07-07	32500.0	0	12.0	50000 - 74999	55	1.0	0.0	0.0	Fort Worth	Tarrant	2017	2017-06	0	5.49760438056126	49.0	0.03805021689230770	Universal Life	혼합형
190	221301573634.0	1039.543747	4953.0	2009-05-11	1977-11-23	125000.0	1	9.0	100000 - 124999	45	1.0	0.0	1.0	Dallas	Dallas	2009	2009-05	0	13.560574948665300	31.0	0.008316349976	Universal Life	혼합형
191	221303004058.0	1217.837182	5704.0	2007-04-21	1970-04-25	87500.0	1	8.0	75000 - 99999	53	1.0	1.0	1.0	Dallas	Dallas	2007	2007-04	0	15.616700889801500	36.0	0.013918139222857100	Universal Life	혼합형
192	221303131079.0	805.196347	1425.0	2019-01-07	1961-08-27	22500.0	0	8.0	75000 - 99999	61	1.0	0.0	0.0	Dallas	Dallas	2019	2019-01	1	3.9014373716632400	57.0	0.035786504311111100	Universal Life	혼합형
193	221302604943.0	470.044642	2862.0	2015-01-31	1995-10-20	22500.0	0	6.0	50000 - 74999	27	0.0	0.0	0.0	Dallas	Dallas	2015	2015-01	0	7.835728952772070	19.0	0.020890872977777800	Universal Life	공격형
194	221302234144.0	1189.375345	4031.0	2011-11-19	1968-03-26	250000.0	1	15.0	150000 - 174999	55	1.0	1.0	1.0	Colleyville	Tarrant	2011	2011-11	0	11.0362765229295	43.0	0.004757501380000000	Universal Life	혼합형
195	221302911365.0	830.850195	2810.0	2015-03-24	1967-07-07	17500.0	0	11.0	50000 - 74999	55	1.0	0.0	1.0	Dallas	Dallas	2015	2015-03	0	7.693360711841210	47.0	0.047477154	Universal Life	혼합형
196	221300466806.0	810.339834	6175.0	2006-01-05	1948-08-31	57500.0	0	15.0	300000 - 349999	74	1.0	0.0	1.0	Dallas	Dallas	2006	2006-01	0	16.906228610540700	57.0	0.01409286667826090	Universal Life	혼합형
197	221302299607.0	608.871408	4280.0	2011-03-15	1978-12-24	62500.0	0	6.0	75000 - 99999	44	1.0	1.0	1.0	Rowlett	Dallas	2011	2011-03	0	11.718001368925400	32.0	0.009741942528	Universal Life	혼합형
198	221300838972.0	769.757836	80.0	2022-09-13	1967-07-07	22500.0	0	7.0	125000 - 149999	55	1.0	0.0	1.0	Carrollton	Denton	2022	2022-09	1	0.2190280629705680	55.0	0.03421145937777780	Universal Life	혼합형
